x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
5.0,-0.9589243,0.2836622,9.041076,5.2836623,-9.041076,0.9589243,-0.8011436,-0.13235176,0.5673244,-4.7946215,5.0,17.0,5.0,-5.0,0.5,25.0,-25.0,50.0,35.0,64.0,125.0,125.0,-125.0,250.0,380.0,343.0,-27.0,130.0,150.0,80.0,5.0,2.236068,5.477226,-0.87846005,-5.0,25.0,-5.0,-1.2425865,24.041077,24.716337,9.520538,-9.858169,1.609438,-0.010526316,11.609438,3.912023,-3.912023,-0.13600528,-0.9589243,0.27987334
5.1,-0.9258147,0.37797773,9.074185,5.377978,-9.074185,0.9258147,-0.8300535,0.7689894,0.75595546,-4.721655,5.1,17.3,5.2,-5.1,0.45,26.01,-26.01,52.02,36.01,65.61,132.651,132.651,-132.651,265.302,402.953,357.911,-29.791,137.751,158.661,85.631,5.1,2.258318,5.568662,-0.7829475,-4.9,25.5,-5.1,-1.3037925,25.084185,23.632023,9.737093,-10.011011,1.6292405,-0.010537407,11.629241,3.9318256,-3.9318256,-0.17496867,-0.9258147,0.3690417
5.2,-0.8834547,0.46851668,9.116546,5.468517,-9.116546,0.8834547,-0.8568888,0.9439285,0.93703336,-4.593964,5.2,17.6,5.4,-5.2,0.4,27.04,-27.04,54.08,37.04,67.24,140.608,140.608,-140.608,281.216,426.824,373.248,-32.768,145.808,167.648,91.528,5.2,2.280351,5.6603885,-0.6639468,-4.8,26.0,-5.2,-1.3519713,26.156546,22.571484,9.958273,-10.165742,1.6486586,-0.010548524,11.648659,3.9512436,-3.9512436,-0.20695661,-0.8834547,0.4515633
5.3,-0.83226746,0.55437434,9.167732,5.554374,-9.167732,0.83226746,-0.8815822,0.18329175,1.1087487,-4.4110174,5.3,17.9,5.6,-5.3,0.35,28.09,-28.09,56.18,38.09,68.89,148.877,148.877,-148.877,297.754,451.631,389.017,-35.937,154.177,176.967,97.697,5.3,2.302173,5.752391,-0.52493656,-4.7,26.5,-5.3,-1.3866417,27.257732,21.535625,10.1838665,-10.322813,1.6677068,-0.010559662,11.6677065,3.9702919,-3.9702919,-0.23069386,-0.83226746,0.5264115
5.4,-0.7727645,0.63469285,9.227236,5.6346927,-9.227236,0.7727645,-0.90407217,-0.77433664,1.2693857,-4.1729283,5.4,18.2,5.8,-5.4,0.3,29.16,-29.16,58.32,39.16,70.56,157.464,157.464,-157.464,314.928,477.392,405.224,-39.304,162.864,186.624,104.144,5.4,2.32379,5.8446555,-0.36992943,-4.6,27.0,-5.4,-1.4074574,28.387236,20.525307,10.413618,-10.482654,1.686399,-0.010570824,11.6863985,3.988984,-3.988984,-0.24523406,-0.7727645,0.59293026
5.5,-0.7055403,0.7086698,9.294459,5.7086697,-9.294459,0.7055403,-0.9243024,-0.9191537,1.4173396,-3.8804717,5.5,18.5,6.0,-5.5,0.25,30.25,-30.25,60.5,40.25,72.25,166.375,166.375,-166.375,332.75,504.125,421.875,-42.875,171.875,196.625,110.875,5.5,2.345208,5.937171,-0.20332748,-4.5,27.5,-5.5,-1.4142101,29.54446,19.54133,10.64723,-10.645665,1.704748,-0.01058201,11.704748,4.0073333,-4.0073333,-0.24999756,-0.7055403,0.6508244
5.6,-0.63126665,0.77556586,9.368733,5.775566,-9.368733,0.63126665,-0.94222236,-0.055897385,1.5511317,-3.535093,5.6,18.8,6.2,-5.6,0.2,31.36,-31.36,62.72,41.36,73.96,175.616,175.616,-175.616,351.232,531.848,438.976,-46.656,181.216,206.976,117.896,5.6,2.366432,6.0299253,-0.029764205,-4.4,28.0,-5.6,-1.4068326,30.728733,18.584435,10.884367,-10.812217,1.7227666,-0.010593221,11.722767,4.0253515,-4.0253515,-0.24479443,-0.63126665,0.7001202
5.7,-0.5506855,0.8347128,9.449314,5.834713,-9.449314,0.5506855,-0.9577872,0.879149,1.6694256,-3.1389077,5.7,19.1,6.4,-5.7,0.15,32.49,-32.49,64.98,42.49,75.69,185.193,185.193,-185.193,370.386,560.579,456.533,-50.653,190.893,217.683,125.213,5.7,2.3874674,6.1229076,0.14605989,-4.3,28.5,-5.7,-1.3853983,31.939314,17.655287,11.124658,-10.982644,1.7404661,-0.010604454,11.740466,4.0430512,-4.0430512,-0.22983213,-0.5506855,0.7411037
5.8,-0.46460217,0.8855195,9.535398,5.8855195,-9.535398,0.46460217,-0.9709582,0.79409623,1.771039,-2.6946926,5.8,19.4,6.6,-5.8,0.1,33.64,-33.64,67.28,43.64,77.44,195.112,195.112,-195.112,390.224,590.336,474.552,-54.872,200.912,228.752,132.832,5.8,2.408319,6.2161083,0.31954265,-4.2,29.0,-5.8,-1.3501217,33.175396,16.75448,11.367699,-11.15724,1.7578579,-0.010615711,11.757858,4.060443,-4.060443,-0.20570715,-0.46460217,0.7742439
5.9,-0.37387666,0.92747843,9.626123,5.9274783,-9.626123,0.37387666,-0.9817022,-0.24980688,1.8549569,-2.2058723,5.9,19.7,6.8,-5.9,0.05,34.81,-34.81,69.62,44.81,79.21,205.379,205.379,-205.379,410.758,621.137,493.039,-59.319,211.279,240.189,140.759,5.9,2.4289916,6.3095164,0.48633957,-4.1,29.5,-5.9,-1.3013551,34.436123,15.882522,11.613062,-11.336261,1.7749523,-0.010626992,11.774952,4.0775375,-4.0775375,-0.17338127,-0.37387666,0.8001099
6.0,-0.2794155,0.96017027,9.720585,5.9601703,-9.720585,0.2794155,-0.9899925,-0.99177885,1.9203405,-1.676493,6.0,20.0,7.0,-6.0,-1.8474111e-13,36.0,-36.0,72.0,46.0,81.0,216.0,216.0,-216.0,432.0,653.0,512.0,-64.0,222.0,252.0,149.0,6.0,2.4494898,6.4031243,0.6425115,-4.0,30.0,-6.0,-1.2395858,35.720585,15.039829,11.860292,-11.519915,1.7917595,-0.010638298,11.7917595,4.0943446,-4.0943446,-0.13414323,-0.2794155,0.8192892
6.1,-0.18216251,0.98326844,9.817838,5.9832683,-9.817838,0.18216251,-0.9958083,-0.46984205,1.9665369,-1.1111913,6.1,20.3,7.2,-6.1,-0.05,37.21,-37.21,74.42,47.21,82.81,226.981,226.981,-226.981,453.962,685.943,531.441,-68.921,233.081,264.191,157.561,6.1,2.4698179,6.4969225,0.7846543,-3.9,30.5,-6.1,-1.1654309,37.027836,14.226731,12.108919,-11.708365,1.8082888,-0.010649627,11.808289,4.1108737,-4.1108737,-0.08955732,-0.18216251,0.83231354
6.2,-0.083089404,0.9965421,9.91691,5.996542,-9.91691,0.083089404,-0.99913514,0.6749435,1.9930842,-0.5151543,6.2,20.6,7.4,-6.2,-0.1,38.44,-38.44,76.88,48.44,84.64,238.328,238.328,-238.328,476.656,719.984,551.368,-74.088,244.528,276.768,166.448,6.2,2.48998,6.590903,0.91000676,-3.8,31.0,-6.2,-1.0796314,38.35691,13.443458,12.358456,-11.901729,1.8245493,-0.010660981,11.82455,4.1271343,-4.1271343,-0.041401044,-0.083089404,0.83959764
6.3,0.0168139,0.9998586,10.016814,5.999859,-10.016814,-0.0168139,-0.99996465,0.9130515,1.9997172,0.10592757,6.3,20.9,7.6,-6.3,-0.15,39.69,-39.69,79.38,49.69,86.49,250.047,250.047,-250.047,500.094,755.141,571.787,-79.507,256.347,289.737,175.667,6.3,2.50998,6.685058,1.0165312,-3.7,31.5,-6.3,-0.98304474,39.706814,12.690142,12.608407,-12.100071,1.8405496,-0.010672359,11.840549,4.1431346,-4.1431346,0.008405762,0.0168139,0.8413946
6.4,0.1165492,0.9931849,10.1165495,5.993185,-10.1165495,-0.1165492,-0.9982948,-0.11901275,1.9863698,0.74591494,6.4,21.2,7.8,-6.4,-0.2,40.96,-40.96,81.92,50.96,88.36,262.144,262.144,-262.144,524.288,791.432,592.704,-85.184,268.544,303.104,185.224,6.4,2.529822,6.7793803,1.1029655,-3.6,32.0,-6.4,-0.87663573,41.07655,11.966815,12.858274,-12.303408,1.856298,-0.010683761,11.856298,4.158883,-4.158883,0.057877455,0.1165492,0.83776927
6.5,0.21511999,0.97658765,10.21512,5.976588,-10.21512,-0.21511999,-0.99412966,-0.98698705,1.9531753,1.3982799,6.5,21.5,8.0,-6.5,-0.25,42.25,-42.25,84.5,52.25,90.25,274.625,274.625,-274.625,549.25,828.875,614.125,-91.125,281.125,316.875,195.125,6.5,2.5495098,6.8738637,1.1688434,-3.5,32.5,-6.5,-0.76146764,42.46512,11.273413,13.10756,-12.511706,1.8718022,-0.010695187,11.871802,4.1743875,-4.1743875,0.10504176,0.21511999,0.82859176
6.6,0.31154135,0.95023257,10.311542,5.9502325,-10.311542,-0.31154135,-0.98747975,-0.4098569,1.9004651,2.056173,6.6,21.8,8.2,-6.6,-0.3,43.56,-43.56,87.12,53.56,92.16,287.496,287.496,-287.496,574.992,867.488,636.056,-97.336,294.096,331.056,205.376,6.6,2.5690465,6.9685006,1.2144834,-3.4,33.0,-6.6,-0.63869125,43.87154,10.609767,13.355771,-12.724884,1.8870697,-0.010706638,11.88707,4.189655,-4.189655,0.14801838,0.31154135,0.8135508
6.7,0.40484992,0.9143832,10.40485,5.914383,-10.40485,-0.40484992,-0.97836167,0.7880918,1.8287663,2.7124944,6.7,22.1,8.4,-6.7,-0.35,44.89,-44.89,89.78,54.89,94.09,300.763,300.763,-300.763,601.526,907.289,658.503,-103.823,307.463,345.653,215.983,6.7,2.588436,7.0632854,1.2409464,-3.3,33.5,-6.7,-0.5095332,45.29485,9.975616,13.602425,-12.942808,1.9021075,-0.010718114,11.902107,4.204693,-4.204693,0.18509397,0.40484992,0.79218626
6.8,0.49411336,0.86939746,10.494113,5.8693976,-10.494113,-0.49411336,-0.9667982,0.7732114,1.7387949,3.3599708,6.8,22.4,8.6,-6.8,-0.4,46.24,-46.24,92.48,56.24,96.04,314.432,314.432,-314.432,628.864,948.296,681.472,-110.592,321.232,360.672,226.952,6.8,2.607681,7.158212,1.2499653,-3.2,34.0,-6.8,-0.37528414,46.73411,9.370603,13.847056,-13.165301,1.9169226,-0.010729614,11.916923,4.2195077,-4.2195077,0.21479045,0.49411336,0.7639403
6.9,0.5784398,0.8157251,10.57844,5.8157253,-10.57844,-0.5784398,-0.9528182,-0.46719024,1.6314502,3.9912343,6.9,22.7,8.8,-6.9,-0.45,47.61,-47.61,95.22,57.61,98.01,328.509,328.509,-328.509,657.018,990.527,704.969,-117.649,335.409,376.119,238.289,6.9,2.626785,7.253275,1.2438473,-3.1,34.5,-6.9,-0.23728533,48.18844,8.794275,14.08922,-13.392138,1.9315214,-0.010741139,11.931521,4.2341065,-4.2341065,0.23592392,0.5784398,0.7282227
7.0,0.6569866,0.75390226,10.656986,5.7539024,-10.656986,-0.6569866,-0.9364567,-0.95375264,1.5078045,4.598906,7.0,23.0,9.0,-7.0,-0.5,49.0,-49.0,98.0,59.0,100.0,343.0,343.0,-343.0,686.0,1034.0,729.0,-125.0,350.0,392.0,250.0,7.0,2.6457512,7.3484693,1.2253551,-3.0,35.0,-7.0,-0.096915655,49.656986,8.246098,14.328493,-13.623049,1.9459101,-0.010752688,11.94591,4.248495,-4.248495,0.24765185,0.6569866,0.6844888
7.1,0.72896904,0.68454665,10.728969,5.6845465,-10.728969,-0.72896904,-0.91775453,0.14401501,1.3690933,5.17568,7.1,23.3,9.2,-7.1,-0.55,50.41,-50.41,100.82,60.41,102.01,357.911,357.911,-357.911,715.822,1078.733,753.571,-132.651,365.011,408.321,262.091,7.1,2.6645825,7.4437895,1.1975732,-2.9,35.5,-7.1,0.044422373,51.13897,7.7254534,14.564485,-13.857727,1.9600948,-0.010764263,11.960094,4.26268,-4.26268,0.24950667,0.72896904,0.6323219
7.2,0.79366785,0.6083513,10.793668,5.608351,-10.793668,-0.79366785,-0.89675844,0.9999931,1.2167026,5.7144084,7.2,23.6,9.4,-7.2,-0.6,51.84,-51.84,103.68,61.84,104.04,373.248,373.248,-373.248,746.496,1124.744,778.688,-140.608,380.448,425.088,274.568,7.2,2.6832817,7.539231,1.1637592,-2.8,36.0,-7.2,0.18531655,52.633667,7.231649,14.796834,-14.095824,1.974081,-0.010775862,11.974081,4.276666,-4.276666,0.24141444,0.79366785,0.5715153
7.3,0.8504366,0.5260775,10.850436,5.5260777,-10.850436,-0.8504366,-0.8735209,0.11680784,1.052155,6.208187,7.3,23.9,9.6,-7.3,-0.65,53.29,-53.29,106.58,63.29,106.09,389.017,389.017,-389.017,778.034,1172.051,804.357,-148.877,396.317,442.307,287.437,7.3,2.7018511,7.634789,1.1271942,-2.7,36.5,-7.3,0.3243591,54.140438,6.7639227,15.025218,-14.336961,1.9878744,-0.010787486,11.987874,4.2904596,-4.2904596,0.2236978,0.8504366,0.5021451
7.4,0.8987081,0.4385473,10.898708,5.438547,-10.898708,-0.8987081,-0.8481,-0.9763597,0.8770946,6.6504397,7.4,24.2,9.8,-7.4,-0.7,54.76,-54.76,109.52,64.76,108.16,405.224,405.224,-405.224,810.448,1220.672,830.584,-157.464,412.624,459.984,300.704,7.4,2.720294,7.730459,1.0910319,-2.6,37.0,-7.4,0.46016076,55.658707,6.3214526,15.249354,-14.580727,2.00148,-0.010799136,12.00148,4.304065,-4.304065,0.19706301,0.8987081,0.4246247
7.5,0.93799996,0.3466353,10.938,5.3466353,-10.938,-0.93799996,-0.8205594,-0.2942472,0.6932706,7.035,7.5,24.5,10.0,-7.5,-0.75,56.25,-56.25,112.5,66.25,110.25,421.875,421.875,-421.875,843.75,1270.625,857.375,-166.375,429.375,478.125,314.375,7.5,2.738613,7.826238,1.058156,-2.5,37.5,-7.5,0.5913647,57.188,5.9033647,15.469,-14.826682,2.014903,-0.010810811,12.014903,4.317488,-4.317488,0.16257197,0.93799996,0.33973518
7.6,0.96791965,0.25125983,10.967919,5.25126,-10.967919,-0.96791965,-0.7909677,0.93608546,0.50251967,7.3561897,7.6,24.8,10.2,-7.6,-0.8,57.76,-57.76,115.52,67.76,112.36,438.976,438.976,-438.976,877.952,1321.928,884.736,-175.616,446.576,496.736,328.456,7.6,2.7568097,7.922121,1.0310512,-2.4,38.0,-7.6,0.71665984,58.72792,5.50874,15.68396,-15.07437,2.0281482,-0.010822511,12.028149,4.3307333,-4.3307333,0.121599674,0.96791965,0.24862444
7.7,0.98816824,0.15337387,10.988168,5.1533737,-10.988168,-0.98816824,-0.75939906,0.38965818,0.30674773,7.6088953,7.7,25.1,10.4,-7.7,-0.85,59.29,-59.29,118.58,69.29,114.49,456.533,456.533,-456.533,913.066,1374.599,912.673,-185.193,464.233,515.823,342.953,7.7,2.7748873,8.018105,1.0116918,-2.3,38.5,-7.7,0.83479434,60.278168,5.1366262,15.894084,-15.323313,2.0412204,-0.010834237,12.041221,4.3438053,-4.3438053,0.07577959,0.98816824,0.15277325
7.8,0.9985433,0.05395542,10.998544,5.0539556,-10.998544,-0.9985433,-0.7259323,-0.91265756,0.10791084,7.788638,7.8,25.4,10.6,-7.8,-0.9,60.84,-60.84,121.68,70.84,116.64,474.552,474.552,-474.552,949.104,1428.656,941.192,-195.112,482.352,535.392,357.872,7.8,2.792848,8.114185,1.0014546,-2.2,39.0,-7.8,0.94458795,61.838543,4.7860446,16.099272,-15.573022,2.0541236,-0.010845987,12.054124,4.356709,-4.356709,0.026938412,0.9985433,0.053929247
7.9,0.99894136,-0.046002127,10.998941,4.953998,-10.998941,-0.99894136,-0.6906511,-0.40945178,-0.092004254,7.8916364,7.9,25.7,10.8,-7.9,-0.95,62.41,-62.41,124.82,72.41,118.81,493.039,493.039,-493.039,986.078,1484.117,970.299,-205.379,500.939,555.449,373.219,7.9,2.810694,8.21036,1.0010575,-2.1,39.5,-7.9,1.0449435,63.408943,4.456002,16.29947,-15.823001,2.0668628,-0.010857764,12.066863,4.3694477,-4.3694477,-0.022976713,0.99894136,-0.045985904
8.0,0.98935825,-0.14550003,10.989358,4.8545,-10.989358,-0.98935825,-0.6536436,0.92002606,-0.29100007,7.914866,8.0,26.0,11.0,-8.0,-1.0,64.0,-64.0,128.0,74.0,121.0,512.0,512.0,-512.0,1024.0,1541.0,1000.0,-216.0,520.0,576.0,389.0,8.0,2.828427,8.306623,1.0105286,-2.0,40.0,-8.0,1.1348583,64.98936,4.1455,16.494678,-16.07275,2.0794415,-0.010869565,12.079441,4.3820267,-4.3820267,-0.07197583,0.98935825,-0.1449872
8.1,0.9698898,-0.24354415,10.96989,4.756456,-10.96989,-0.9698898,-0.6150024,0.35549697,-0.4870883,7.856107,8.1,26.3,11.2,-8.1,-1.05,65.61,-65.61,131.22,75.61,123.21,531.441,531.441,-531.441,1062.882,1599.323,1030.301,-226.981,539.541,597.051,405.221,8.1,2.8460498,8.402976,1.0292035,-1.9,40.5,-8.1,1.213434,66.57989,3.8535442,16.684944,-16.321772,2.091864,-0.010881393,12.091864,4.394449,-4.394449,-0.11810549,0.9698898,-0.2411437
8.2,0.9407306,-0.33915487,10.94073,4.6608453,-10.94073,-0.9407306,-0.574824,-0.95407426,-0.67830974,7.7139907,8.2,26.6,11.4,-8.2,-1.1,67.24,-67.24,134.48,77.24,125.44,551.368,551.368,-551.368,1102.736,1659.104,1061.208,-238.328,559.568,618.608,421.888,8.2,2.8635643,8.499412,1.0557566,-1.8,41.0,-8.2,1.2798854,68.18073,3.579155,16.870365,-16.569578,2.104134,-0.010893246,12.104135,4.406719,-4.406719,-0.15952668,0.9407306,-0.3326902
8.3,0.90217185,-0.43137684,10.902172,4.568623,-10.902172,-0.90217185,-0.5332087,-0.22314377,-0.8627537,7.488026,8.3,26.9,11.6,-8.3,-1.15,68.89,-68.89,137.78,78.89,127.69,571.787,571.787,-571.787,1143.574,1720.361,1092.727,-250.047,580.087,640.677,439.007,8.3,2.8809721,8.595929,1.0882578,-1.7,41.5,-8.3,1.3335487,69.792175,3.3213768,17.051086,-16.81569,2.1162555,-0.010905125,12.116256,4.4188404,-4.4188404,-0.19458802,0.90217185,-0.4181219
8.4,0.8545989,-0.51928866,10.854599,4.4807115,-10.854599,-0.8545989,-0.4902608,0.99209327,-1.0385773,7.178631,8.4,27.2,11.8,-8.4,-1.2,70.56,-70.56,141.12,80.56,129.96,592.704,592.704,-592.704,1185.408,1783.112,1124.864,-262.144,601.104,663.264,456.584,8.4,2.8982754,8.692526,1.1242596,-1.6,42.0,-8.4,1.3738875,71.4146,3.0792887,17.227299,-17.059645,2.1282318,-0.01091703,12.128232,4.4308167,-4.4308167,-0.22189176,0.8545989,-0.4962627
8.5,0.7984871,-0.6020119,10.798487,4.3979883,-10.798487,-0.7984871,-0.44608748,0.006630984,-1.2040238,6.7871404,8.5,27.5,12.0,-8.5,-1.25,72.25,-72.25,144.5,82.25,132.25,614.125,614.125,-614.125,1228.25,1847.375,1157.625,-274.625,622.625,686.375,474.625,8.5,2.9154758,8.789198,1.1609055,-1.5,42.5,-8.5,1.400499,73.048485,2.852012,17.399244,-17.301006,2.1400661,-0.010928961,12.140066,4.4426513,-4.4426513,-0.24034937,0.7984871,-0.5663018
8.6,0.7343971,-0.67872006,10.734397,4.32128,-10.734397,-0.7343971,-0.40079919,-0.9912251,-1.3574401,6.315815,8.6,27.8,12.2,-8.6,-1.3,73.96,-73.96,147.92,83.96,134.56,636.056,636.056,-636.056,1272.112,1913.168,1191.016,-287.496,644.656,710.016,493.136,8.6,2.9325757,8.885944,1.195058,-1.4,43.0,-8.6,1.4131172,74.6944,2.63872,17.567198,-17.53936,2.1517622,-0.010940919,12.151762,4.454347,-4.454347,-0.24922502,0.7343971,-0.62779725
8.7,0.66296923,-0.7486466,10.66297,4.2513533,-10.66297,-0.66296923,-0.35450906,0.28765392,-1.4972932,5.7678323,8.7,28.1,12.4,-8.7,-1.35,75.69,-75.69,151.38,85.69,136.89,658.503,658.503,-658.503,1317.006,1980.509,1225.043,-300.763,667.203,734.193,512.123,8.7,2.9495761,8.982761,1.223441,-1.3,43.5,-8.7,1.4116158,76.35297,2.4386466,17.731485,-17.774323,2.163323,-0.010952903,12.163323,4.465908,-4.465908,-0.24816485,0.66296923,-0.6806479
8.8,0.5849172,-0.81109303,10.584917,4.188907,-10.584917,-0.5849172,-0.30733287,0.891124,-1.6221861,5.147271,8.8,28.4,12.6,-8.8,-1.4,77.44,-77.44,154.88,87.44,139.24,681.472,681.472,-681.472,1362.944,2049.416,1259.712,-314.432,690.272,758.912,531.592,8.8,2.9664793,9.079648,1.242789,-1.2,44.0,-8.8,1.3960102,78.02492,2.251093,17.892458,-18.005547,2.1747518,-0.010964912,12.174751,4.477337,-4.477337,-0.23721112,0.5849172,-0.7250404
8.9,0.50102085,-0.8654352,10.50102,4.134565,-10.50102,-0.50102085,-0.2593885,-0.62112993,-1.7308704,4.4590855,8.9,28.7,12.8,-8.9,-1.45,79.21,-79.21,158.42,89.21,141.61,704.969,704.969,-704.969,1409.938,2119.907,1295.029,-328.509,713.869,784.179,551.549,8.9,2.9832869,9.1766,1.2499989,-1.1,44.5,-8.9,1.366456,79.71102,2.0754352,18.05051,-18.232718,2.1860514,-0.010976949,12.186051,4.4886365,-4.4886365,-0.21680054,0.50102085,-0.7613775
9.0,0.4121185,-0.91113025,10.412119,4.0888696,-10.412119,-0.4121185,-0.2107958,-0.629888,-1.8222605,3.7090664,9.0,29.0,13.0,-9.0,-1.5,81.0,-81.0,162.0,91.0,144.0,729.0,729.0,-729.0,1458.0,2192.0,1331.0,-343.0,738.0,810.0,572.0,9.0,3.0,9.273619,1.2422768,-1.0,45.0,-9.0,1.3232487,81.41212,1.9111303,18.206059,-18.455564,2.1972246,-0.010989011,12.197225,4.4998097,-4.4998097,-0.18774681,0.4121185,-0.79019696
9.1,0.31909835,-0.9477216,10.319098,4.0522785,-10.319098,-0.31909835,-0.16167621,0.90381014,-1.8954432,2.903795,9.1,29.3,13.2,-9.1,-1.55,82.81,-82.81,165.62,92.81,146.41,753.571,753.571,-753.571,1507.142,2265.713,1367.631,-357.911,762.671,836.381,592.951,9.1,3.0166206,9.370699,1.2172745,-0.9,45.5,-9.1,1.26682,83.1291,1.7577215,18.359549,-18.67386,2.2082744,-0.0110011,12.208275,4.5108595,-4.5108595,-0.1512082,0.31909835,-0.8120881
9.2,0.22288992,-0.9748436,10.22289,4.0251565,-10.22289,-0.22288992,-0.112152524,0.18198192,-1.9496872,2.0505872,9.2,29.6,13.4,-9.2,-1.6,84.64,-84.64,169.28,94.64,148.84,778.688,778.688,-778.688,1557.376,2341.064,1404.928,-373.248,787.888,863.328,614.408,9.2,3.0331502,9.46784,1.17321,-0.8,46.0,-9.2,1.1977335,84.86289,1.6148436,18.511444,-18.887423,2.2192035,-0.011013215,12.219204,4.5217886,-4.5217886,-0.10864141,0.22288992,-0.8276141
9.3,0.124454424,-0.99222535,10.1244545,4.007775,-10.1244545,-0.124454424,-0.062348515,-0.99537617,-1.9844507,1.1574261,9.3,29.9,13.6,-9.3,-1.65,86.49,-86.49,172.98,96.49,151.29,804.357,804.357,-804.357,1608.714,2418.071,1442.897,-389.017,813.657,890.847,636.377,9.3,3.04959,9.565041,1.1089655,-0.7,46.5,-9.3,1.1166798,86.614456,1.4822253,18.662228,-19.096113,2.2300143,-0.011025358,12.230015,4.5325994,-4.5325994,-0.061743416,0.124454424,-0.8372449
9.4,0.024775425,-0.99969304,10.0247755,4.000307,-10.0247755,-0.024775425,-0.012388663,0.38518262,-1.9993861,0.232889,9.4,30.2,13.8,-9.4,-1.7,88.36,-88.36,176.72,98.36,153.76,830.584,830.584,-830.584,1661.168,2496.752,1481.544,-405.224,839.984,918.944,658.864,9.4,3.065942,9.662298,1.0241616,-0.6,47.0,-9.4,1.0244684,88.38477,1.359693,18.812387,-19.299847,2.2407098,-0.011037528,12.240709,4.543295,-4.543295,-0.01238391,0.024775425,-0.8413051
9.5,-0.07515112,-0.9971722,9.924849,4.0028276,-9.924849,0.07515112,0.037602153,0.7553493,-1.9943444,-0.7139357,9.5,30.5,14.0,-9.5,-1.75,90.25,-90.25,180.5,100.25,156.25,857.375,857.375,-857.375,1714.75,2577.125,1520.875,-421.875,866.875,947.625,681.875,9.5,3.082207,9.75961,0.9192012,-0.5,47.5,-9.5,0.92202103,90.17485,1.2471721,18.962425,-19.498587,2.2512918,-0.011049724,12.251292,4.553877,-4.553877,0.0374693,-0.07515112,-0.8399397
9.6,-0.17432678,-0.98468786,9.825673,4.015312,-9.825673,0.17432678,0.087498985,-0.8693142,-1.9693757,-1.6735371,9.6,30.8,14.2,-9.6,-1.8,92.16,-92.16,184.32,102.16,158.76,884.736,884.736,-884.736,1769.472,2659.208,1560.896,-438.976,894.336,976.896,705.416,9.6,3.0983868,9.856977,0.7952834,-0.4,48.0,-9.6,0.8103611,91.98567,1.1446879,19.112837,-19.692345,2.261763,-0.011061947,12.261764,4.564348,-4.564348,0.08582873,-0.17432678,-0.8330995
9.7,-0.2717606,-0.96236485,9.728239,4.0376353,-9.728239,0.2717606,0.13717711,-0.15712579,-1.9247297,-2.6360781,9.7,31.1,14.4,-9.7,-1.85,94.09,-94.09,188.18,104.09,161.29,912.673,912.673,-912.673,1825.346,2743.019,1601.613,-456.533,922.373,1006.763,729.493,9.7,3.1144824,9.954396,0.6543855,-0.3,48.5,-9.7,0.69060427,93.81824,1.0523648,19.26412,-19.881182,2.272126,-0.0110741975,12.272126,4.574711,-4.574711,0.13076644,-0.2717606,-0.82054555
9.8,-0.36647913,-0.9304263,9.633521,4.069574,-9.633521,0.36647913,0.18651237,0.9755857,-1.8608526,-3.5914955,9.8,31.4,14.6,-9.8,-1.9,96.04,-96.04,192.08,106.04,163.84,941.192,941.192,-941.192,1882.384,2828.576,1643.032,-474.552,950.992,1037.232,754.112,9.8,3.130495,10.051866,0.4992139,-0.2,49.0,-9.8,0.56394714,95.67352,0.97042626,19.41676,-20.065212,2.2823825,-0.011086474,12.282382,4.5849676,-4.5849676,0.1704909,-0.36647913,-0.8018747
9.9,-0.4575359,-0.88919115,9.542464,4.110809,-9.542464,0.4575359,0.23538144,-0.58154595,-1.7783823,-4.5296054,9.9,31.7,14.8,-9.9,-1.95,98.01,-98.01,196.02,108.01,166.41,970.299,970.299,-970.299,1940.598,2915.897,1685.159,-493.039,980.199,1068.309,779.279,9.9,3.1464264,10.1493845,0.33312503,-0.1,49.5,-9.9,0.43165526,97.55247,0.89919114,19.571232,-20.244596,2.2925348,-0.011098779,12.292535,4.59512,-4.59512,0.20341843,-0.4575359,-0.7765624
10.0,-0.5440211,-0.8390715,9.455979,4.1609282,-9.455979,0.5440211,0.2836622,-0.50636566,-1.678143,-5.4402113,10.0,32.0,15.0,-10.0,-2.0,100.0,-100.0,200.0,110.0,169.0,1000.0,1000.0,-1000.0,2000.0,3005.0,1728.0,-512.0,1010.0,1100.0,805.0,10.0,3.1622777,10.246951,0.16001992,4.2632564e-13,50.0,-10.0,0.2950504,99.45598,0.8390715,19.72799,-20.419537,2.3025851,-0.011111111,12.302585,4.6051702,-4.6051702,0.22823632,-0.5440211,-0.7440231
10.1,-0.62507063,-0.7805682,9.374929,4.219432,-9.374929,0.62507063,0.33123392,0.99579287,-1.5611364,-6.3132133,10.1,32.3,15.2,-10.1,-2.05,102.01,-102.01,204.02,112.01,171.61,1030.301,1030.301,-1030.301,2060.602,3095.903,1771.561,-531.441,1040.401,1132.311,831.281,10.1,3.1780498,10.3445635,-0.015783966,0.1,50.5,-10.1,0.15549754,101.384926,0.7905682,19.887465,-20.590284,2.3125355,-0.011123471,12.312535,4.6151204,-4.6151204,0.24395514,-0.62507063,-0.70368326
